nama;tgl;judul;image;link
kompas.com;2022-09-27 17:39:00;Hati-hati, Pola Asuh yang Salah Bisa Akibatkan Anak Stunting;https://asset.kompas.com/crops/uv43rR1xaVZKAXdnsWV89uhrjQ8=/0x0:998x665/230x153/data/photo/2020/08/30/5f4b8b01f01d1.jpg;http://www.kompas.com/sains/read/2022/08/12/173949223/hati-hati-pola-asuh-yang-salah-bisa-akibatkan-anak-stunting
kompas.com;2022-09-27 17:39:00;Menko PMK: Pengentasan Stunting Harus Dilakukan Frontal;https://asset.kompas.com/crops/cup1qF_EcTahrL3KWypwDyQih8A=/0x0:0x0/230x153/data/photo/2021/09/12/613d72d442ef3.jpeg;http://nasional.kompas.com/read/2021/10/26/17394651/menko-pmk-pengentasan-stunting-harus-dilakukan-frontal
kompas.com;2022-09-27 17:38:00;Mungkinkah Anak yang Hidup di Perkotaan Mengalami Stunting? Ini Kata Ahli;https://asset.kompas.com/crops/e1_4tAYbvr56YZ4UPLxNEdSsWLM=/0x38:960x678/230x153/data/photo/2021/01/14/600007dbefcc9.jpg;http://www.kompas.com/sains/read/2021/05/23/173857723/mungkinkah-anak-yang-hidup-di-perkotaan-mengalami-stunting-ini-kata-ahli
kompas.com;2022-09-27 17:38:00;Menko PMK Sebut Orangtua yang Berhenti Merokok Bisa Cegah Anaknya Stunting;https://asset.kompas.com/crops/EXkS41msHhGPxZb_BfkXfC2vcJ0=/128x85:1152x768/230x153/data/photo/2021/03/31/6064317d98ea5.jpeg;http://nasional.kompas.com/read/2021/04/08/17382291/menko-pmk-sebut-orangtua-yang-berhenti-merokok-bisa-cegah-anaknya-stunting
kompas.com;2022-09-27 17:37:00;Tekan Angka Stunting Nasional, Wapres Minta Warga Tak Menikah Dini;https://asset.kompas.com/crops/LeHag_eP5kHwAhv8tJS-SFAuMwA=/0x0:1280x853/230x153/data/photo/2020/02/23/5e522e0d8db83.jpeg;http://regional.kompas.com/read/2020/02/26/17372571/tekan-angka-stunting-nasional-wapres-minta-warga-tak-menikah-dini
kompas.com;2022-09-27 17:35:00;Atasi Stunting dengan BLT Desa, Kemenkeu: Semoga Enggak Dibelikan Rokok;https://asset.kompas.com/crops/fwatjIBSxr5f_z9cQqw9cc6f880=/0x0:0x0/230x153/data/photo/2022/07/28/62e24e739fb55.jpg;http://money.kompas.com/read/2022/07/28/173500026/atasi-stunting-dengan-blt-desa-kemenkeu--semoga-enggak-dibelikan-rokok
kompas.com;2022-09-27 17:34:00;Penting, MPASI yang Tepat demi Cegah Anak Stunting;https://asset.kompas.com/crops/9n_AWVqw9EbjcTSxMVTu9uNjfp8=/0x0:0x0/230x153/data/photo/2022/06/21/62b1976a087dc.jpg;http://lifestyle.kompas.com/read/2022/06/21/173428720/penting-mpasi-yang-tepat-demi-cegah-anak-stunting
kompas.com;2022-09-27 17:32:00;Pemenuhan Gizi Anak dan Pengentasan Stunting Perlu Sinergi Banyak Pihak;https://asset.kompas.com/crops/s_cTCAukWOG4iIHVZwzejDPsuHs=/25x0:479x303/230x153/data/photo/2021/09/24/614da85e75680.jpeg;http://www.kompas.com/edu/read/2021/09/24/173257771/pemenuhan-gizi-anak-dan-pengentasan-stunting-perlu-sinergi-banyak-pihak
kompas.com;2022-09-27 17:30:00;Wapres Ingatkan Pentingnya Pengetahuan Cegah Stunting akibat Perkawinan Usia Dini;https://asset.kompas.com/crops/fsdLCt9951mP2_wD9vx51r7IYcM=/0x0:0x0/230x153/data/photo/2021/02/18/602dee2609005.jpeg;http://nasional.kompas.com/read/2021/03/18/17305261/wapres-ingatkan-pentingnya-pengetahuan-cegah-stunting-akibat-perkawinan-usia
kompas.com;2022-09-27 17:28:00;Rumitnya Masalah Stunting, dari Kesehatan hingga Sosial Budaya;https://asset.kompas.com/crops/uv43rR1xaVZKAXdnsWV89uhrjQ8=/0x0:998x665/230x153/data/photo/2020/08/30/5f4b8b01f01d1.jpg;http://nasional.kompas.com/read/2021/09/13/17285331/rumitnya-masalah-stunting-dari-kesehatan-hingga-sosial-budaya
kompas.com;2022-09-27 17:27:00;Menteri PPPA: Kualitas Ketahanan Keluarga Kurangi Risiko Stunting;https://asset.kompas.com/crops/d79OTKVGPJgFwZ36j83MmCI8fCs=/78x52:702x468/230x153/data/photo/2020/12/24/5fe436f65be44.jpg;http://nasional.kompas.com/read/2021/06/30/17271941/menteri-pppa-kualitas-ketahanan-keluarga-kurangi-risiko-stunting
kompas.com;2022-09-27 17:27:00;Serupa tetapi Tak Sama, Ini Perbedaan Stunting, Wasting, dan Underweight;https://asset.kompas.com/crops/f2-4cumGaOzIth8I81APTf-asHk=/0x18:806x555/230x153/data/photo/2019/03/18/3461540443.jpg;http://lifestyle.kompas.com/read/2021/11/23/172707520/serupa-tetapi-tak-sama-ini-perbedaan-stunting-wasting-dan-underweight
kompas.com;2022-09-27 17:26:00;Prevalensi Stunting di Jatim Tinggi, Ini Upaya BKKBN;https://asset.kompas.com/crops/1OlDWMD06no4h9hiEpYHtAjWfw0=/0x0:0x0/230x153/data/photo/2022/03/02/621f376fd159f.jpg;http://surabaya.kompas.com/read/2022/03/02/172640078/prevalensi-stunting-di-jatim-tinggi-ini-upaya-bkkbn
kompas.com;2022-09-27 17:25:00;Soal Penanganan Stunting, Wali Kota Ambon: Harus Selesaikan Akar Permasalahannya, Kemiskinan;https://asset.kompas.com/crops/GG4djv4N_g73cDFxZTCzziflSIU=/0x0:0x0/230x153/data/photo/2022/01/26/61f11e9533417.jpg;http://regional.kompas.com/read/2022/02/17/172520578/soal-penanganan-stunting-wali-kota-ambon-harus-selesaikan-akar
kompas.com;2022-09-27 17:24:00;Tekan Angka Stunting, Bupati Sikka Akan Beri Makan 150 Anak Selama 180 Hari;https://asset.kompas.com/crops/34h2f38C4MPdSDqoMe3gbnKY1_8=/0x0:0x0/230x153/data/photo/2022/03/28/62416d51c3f9e.jpg;http://regional.kompas.com/read/2022/03/28/172449178/tekan-angka-stunting-bupati-sikka-akan-beri-makan-150-anak-selama-180-hari
kompas.com;2022-09-27 17:19:00;Pembangunan yang Merata, Inilah yang Mempersatukan Indonesia!;https://asset.kompas.com/crops/becpxPyARKFKYhOaoyyI60jiSGo=/0x98:978x750/230x153/data/photo/2017/07/22/1764533506.jpg;http://ekonomi.kompas.com/read/2017/09/29/171900126/pembangunan-yang-merata-inilah-yang-mempersatukan-indonesia-
kompas.com;2022-09-27 17:18:00;"Menko PMK: Diet Berlebihan Ganggu Kesuburan Perempuan dan Picu ""Stunting""";https://asset.kompas.com/crops/R--YEVUIj2n1JORJEwsknX2HxmE=/93x0:1187x729/230x153/data/photo/2019/10/28/5db662840a3d3.jpg;http://nasional.kompas.com/read/2019/11/13/17184521/menko-pmk-diet-berlebihan-ganggu-kesuburan-perempuan-dan-picu-stunting
kompas.com;2022-09-27 17:13:00;Kominfo: Pemerintah Bekerja Keras Menurunkan Stunting;https://asset.kompas.com/crops/ksClGiJhQU8kYxofj-c0YJNzbXI=/0x0:780x390/230x153/data/photo/2019/04/12/3747547255.jpg;http://biz.kompas.com/read/2019/04/12/171353428/kominfo-pemerintah-bekerja-keras-menurunkan-stunting
kompas.com;2022-09-27 17:12:00;Menkes Sebut Pencegahan Stunting Butuh Kerja Sama Lintas Sektor;https://asset.kompas.com/crops/zwYI2meBo80VmfUyvgnFMwDGU2E=/800x116:3910x2190/230x153/data/photo/2020/02/07/5e3d00a60c886.jpg;http://nasional.kompas.com/read/2020/02/09/17123081/menkes-sebut-pencegahan-stunting-butuh-kerja-sama-lintas-sektor
kompas.com;2022-09-27 17:10:00;"Ini Tips dari Arumi Bachsin untuk Cegah ""Stunting""...";https://asset.kompas.com/crops/FAS9NSiiOEfneYbAo6P9p6Ah06I=/0x3:700x353/230x153/data/photo/2019/07/22/5d358a5b15f77.jpg;http://regional.kompas.com/read/2019/07/22/17103391/ini-tips-dari-arumi-bachsin-untuk-cegah-stunting
kompas.com;2022-09-27 17:10:00;Singgung soal Stunting, Megawati: Anak-anak Jangan Dibelikan Ciki Terus;https://asset.kompas.com/crops/JZ6vksL6aQ8tWksRpWt0u8EiVeM=/107x29:898x556/230x153/data/photo/2021/08/17/611b61a79a7b6.jpg;http://nasional.kompas.com/read/2022/03/28/17101621/singgung-soal-stunting-megawati-anak-anak-jangan-dibelikan-ciki-terus
kompas.com;2022-09-27 17:08:00;Angka Stunting di Sumba Barat Daya Lebih Tinggi dari Nasional, Pemerintah Bangun Fasilitas MCK;https://asset.kompas.com/crops/7nCLYDwu_2N3dz4M9fDtJeTdUuU=/0x0:0x0/230x153/data/photo/2020/09/11/5f5b1c4596c68.jpeg;http://nasional.kompas.com/read/2020/11/18/17080541/angka-stunting-di-sumba-barat-daya-lebih-tinggi-dari-nasional-pemerintah
kompas.com;2022-09-27 17:07:00;Pakar Unair Jelaskan Kaitan Kesehatan Gigi dan Stunting pada Anak;https://asset.kompas.com/crops/FKSqUSRF3_IxI0kQWGPUvp594nE=/0x0:780x390/230x153/data/photo/2013/07/29/1132043shutterstock-72680830780x390.jpg;http://edukasi.kompas.com/read/2022/02/04/170713371/pakar-unair-jelaskan-kaitan-kesehatan-gigi-dan-stunting-pada-anak
kompas.com;2022-09-27 17:05:00;Literasi Gizi Masa Kini: Kita Makin Berdaya atau Diperdaya?;https://asset.kompas.com/crops/qYgz1pqzjEdLRFlNf06OZ2y3LKQ=/88x52:927x611/230x153/data/photo/2020/08/30/5f4b8aaf96b11.jpg;http://lifestyle.kompas.com/read/2022/01/31/170500120/literasi-gizi-masa-kini--kita-makin-berdaya-atau-diperdaya-
kompas.com;2022-09-27 17:05:00;Stunting, Pengangguran dan 5 Tantangan Pendidikan Saat Ini;https://asset.kompas.com/crops/vqrgX5S6dX3hXjFdEbOSCIg-lZY=/0x0:1000x667/230x153/data/photo/2018/04/30/2925721422.jpg;http://edukasi.kompas.com/read/2019/02/20/17055541/stunting-pengangguran-dan-5-tantangan-pendidikan-saat-ini
kompas.com;2022-09-27 17:05:00;Urutan Keempat Dunia, Ini Penyebab Angka Stunting di Indonesia Tinggi;https://asset.kompas.com/crops/uv43rR1xaVZKAXdnsWV89uhrjQ8=/0x0:998x665/230x153/data/photo/2020/08/30/5f4b8b01f01d1.jpg;http://www.kompas.com/sains/read/2021/05/20/170500123/urutan-keempat-dunia-ini-penyebab-angka-stunting-di-indonesia-tinggi
kompas.com;2022-09-27 17:05:00;Angka Stunting Tinggi di Beberapa Wilayah di Jateng, Ini Kata Ganjar;https://asset.kompas.com/crops/5cV7VxtmIjYcjBEl0tXKAFFTLbM=/0x0:0x0/230x153/data/photo/2022/07/14/62cfe5917ee80.jpg;http://regional.kompas.com/read/2022/07/14/170519278/angka-stunting-tinggi-di-beberapa-wilayah-di-jateng-ini-kata-ganjar
kompas.com;2022-09-27 17:05:00;Kebersihan Sanitasi Berkaitan dengan Tingkat Stunting, Ini Sebabnya;https://asset.kompas.com/crops/m95KPVYC7pwMxpt7yVGaoPqFBwE=/0x0:780x390/230x153/data/photo/2013/05/29/1500374-toiletduduk-780x390.jpg;http://sains.kompas.com/read/2019/11/18/170500523/kebersihan-sanitasi-berkaitan-dengan-tingkat-stunting-ini-sebabnya
kompas.com;2022-09-27 17:05:00;Studi: Kasus Anak Stunting hingga Obesitas Masih Tinggi di Indonesia;https://asset.kompas.com/crops/4TVP3XfTpckgbIzilhxRWSmFGHA=/0x0:888x592/230x153/data/photo/2022/04/12/6254f1e2e076e.jpg;http://www.kompas.com/sains/read/2022/06/22/170500223/studi--kasus-anak-stunting-hingga-obesitas-masih-tinggi-di-indonesia
kompas.com;2022-09-27 17:04:00;Stunting Berisiko Anak Jadi Pendek, Kenali Penyebab dan Pencegahannya;https://asset.kompas.com/crops/5ofJdYrXL6lSKfuk_ClXB0FISwQ=/0x0:389x259/230x153/data/photo/2019/10/27/5db58b24ecaa4.png;http://sains.kompas.com/read/2020/02/16/170400723/stunting-berisiko-anak-jadi-pendek-kenali-penyebab-dan-pencegahannya
kompas.com;2022-09-27 17:03:00;Masalah Kurang Gizi Kronis di Indonesia Semakin Parah Saat Pandemi;https://asset.kompas.com/crops/utlSCGyyVPdIlHrLv6hVCSq15mA=/14x43:894x629/230x153/data/photo/2022/01/26/61f10e8fcedcd.jpg;http://www.kompas.com/food/read/2022/01/26/170300375/masalah-kurang-gizi-kronis-di-indonesia-semakin-parah-saat-pandemi
kompas.com;2022-09-27 17:03:00;Cara Mencegah Stunting yang Membahayakan Tumbuh Kembang Anak;https://asset.kompas.com/crops/f2-4cumGaOzIth8I81APTf-asHk=/0x18:806x555/230x153/data/photo/2019/03/18/3461540443.jpg;http://www.kompas.com/sains/read/2022/09/23/170300723/cara-mencegah-stunting-yang-membahayakan-tumbuh-kembang-anak
kompas.com;2022-09-27 17:02:00;Terawan: Angka Stunting di Indonesia Lebih Tinggi dari Ambang Batas WHO;https://asset.kompas.com/crops/VByFWGByNjF57Ip7Teuo5OsOjBY=/0x13:1000x680/230x153/data/photo/2020/11/19/5fb5ca492b351.jpg;http://nasional.kompas.com/read/2020/11/19/17020401/terawan-angka-stunting-di-indonesia-lebih-tinggi-dari-ambang-batas-who
kompas.com;2022-09-27 17:02:00;Sama-sama Bertubuh Pendek, Apa Beda Stunting dan Orang Kerdil?;https://asset.kompas.com/crops/rqW-QoP9CdxTNibhnyjYgXezSko=/41x0:1000x639/230x153/data/photo/2018/05/09/2147102012.jpg;http://sains.kompas.com/read/2019/03/18/170200623/sama-sama-bertubuh-pendek-apa-beda-stunting-dan-orang-kerdil-
kompas.com;2022-09-27 17:02:00;"Gelar Rapat Koordinasi, Wapres Ingatkan Dahsyatnya Dampak ""Stunting""";https://asset.kompas.com/crops/AD4itfrG30Q9UlWpLBxkqQzSXrE=/651x108:3451x1974/230x153/data/photo/2019/10/10/5d9f1591bde59.jpg;http://nasional.kompas.com/read/2019/10/14/17020411/gelar-rapat-koordinasi-wapres-ingatkan-dahsyatnya-dampak-stunting
kompas.com;2022-09-27 17:00:00;"Indonesia Negara Kedua ""Stunting"" Terbanyak Setelah Kamboja";https://asset.kompas.com/crops/8Y3SnlkwTstMdiIFiq0vY0f4XQ8=/246x163:2985x1989/230x153/data/photo/2019/05/09/2629369453.jpg;http://regional.kompas.com/read/2019/05/09/17003431/indonesia-negara-kedua-stunting-terbanyak-setelah-kamboja
kompas.com;2022-09-27 17:00:00;Festival Tempe 2019, Tiada Lagi Gengsi Makan Tempe;https://asset.kompas.com/crops/O14dXKoPeY1B88ap1Gjw6qwcn5s=/0x384:4608x3456/230x153/data/photo/2019/11/16/5dcfb7af3dc9f.jpg;http://travel.kompas.com/read/2019/11/16/170000627/festival-tempe-2019-tiada-lagi-gengsi-makan-tempe
kompas.com;2022-09-27 16:58:00;Cegah Generasi Stunting dengan Cukup Asupan Protein Hewani;https://asset.kompas.com/crops/c7J60euyGw32boWC90QYMELc1hw=/16x99:777x480/230x153/data/photo/2020/07/17/5f10bc686fc8e.jpg;http://health.kompas.com/read/2022/09/01/165818368/cegah-generasi-stunting-dengan-cukup-asupan-protein-hewani
kompas.com;2022-09-27 16:58:00;Jabar Buatkan Beberapa Program untuk Turunkan Angka Stunting ;https://asset.kompas.com/crops/IGnoKZ79c2GpmdLTa2iHtAmGS2E=/0x0:1280x853/230x153/data/photo/2019/11/20/5dd50a3d64f43.jpg;http://regional.kompas.com/read/2019/11/20/16585001/jabar-buatkan-beberapa-program-untuk-turunkan-angka-stunting
kompas.com;2022-09-27 16:57:00;"Menkes: Wapres Soroti Persoalan Data dalam Penanganan ""Stunting""";https://asset.kompas.com/crops/QU-yIZBTpSk039F7uPy_kNTmDmk=/65x101:1024x740/230x153/data/photo/2022/07/26/62dfa317104db.jpeg;http://nasional.kompas.com/read/2022/08/04/16573361/menkes-wapres-soroti-persoalan-data-dalam-penanganan-stunting
kompas.com;2022-09-27 16:55:00;Kasus Kurang Gizi di Kota Bandung Masih Tinggi, Kadis PPKB: Bukan Hanya Ibu yang Harus Tahu Soal Stunting;https://asset.kompas.com/crops/gcqyY47HF7Q2mkZJ1TmzMsDfPMU=/0x0:1047x698/230x153/data/photo/2021/07/07/60e544d68fec4.jpeg;http://regional.kompas.com/read/2022/08/16/165515678/kasus-kurang-gizi-di-kota-bandung-masih-tinggi-kadis-ppkb-bukan-hanya-ibu
kompas.com;2022-09-27 16:55:00;Cegah Stunting, Ini Nutrisi Penting pada 2 Tahun Pertama Anak;https://asset.kompas.com/crops/W2A5xSgSp1QDXaJWT8TzT3UVmps=/0x26:949x659/230x153/data/photo/2020/08/31/5f4ce1b9dbc5c.jpg;http://lifestyle.kompas.com/read/2021/10/12/165534620/cegah-stunting-ini-nutrisi-penting-pada-2-tahun-pertama-anak
kompas.com;2022-09-27 16:54:00;Dukung Penurunan Stunting, Walkot Mahdi Gelar Acara “Rembuk Stunting Kota Metro 2022”;https://asset.kompas.com/crops/yVYFu3v-U6TxKpGtEJeF5MHTVg0=/42x0:1224x788/230x153/data/photo/2022/08/04/62eb9435e9aae.jpg;http://regional.kompas.com/read/2022/08/04/16544741/dukung-penurunan-stunting-walkot-mahdi-gelar-acara-rembuk-stunting-kota
kompas.com;2022-09-27 16:54:00;Cegah Stunting, Pemprov DKI Akan Distribusikan Beras Fortifikasi lewat Program Bansos;https://asset.kompas.com/crops/-PuP0dG2EphBIPIUmGBtvrDWM3M=/0x0:1280x853/230x153/data/photo/2022/01/25/61efc5fbd3df3.jpg;http://megapolitan.kompas.com/read/2022/01/25/16545351/cegah-stunting-pemprov-dki-akan-distribusikan-beras-fortifikasi-lewat
kompas.com;2022-09-27 16:53:00;Cegah Stunting, Kemenkominfo Siapkan Program Edukasi kepada Calon Pengantin, Ibu Hamil, dan Ibu Setelah Melahirkan;https://asset.kompas.com/crops/DkAq8ewASiN2J8LkHuJ4aBvA5NA=/0x0:780x520/230x153/data/photo/2022/02/09/62038f19b1c54.jpg;http://biz.kompas.com/read/2022/02/09/165351728/cegah-stunting-kemenkominfo-siapkan-program-edukasi-kepada-calon-pengantin-ibu
kompas.com;2022-09-27 16:53:00;Catat, Langkah-langkah untuk Cegah Stunting pada Anak;https://asset.kompas.com/crops/Pvw9Y_Qob7JMF5KOX1fgPQWcmno=/0x0:780x520/230x153/data/photo/2020/06/30/5efabc43292be.jpg;http://lifestyle.kompas.com/read/2020/06/30/165352720/catat-langkah-langkah-untuk-cegah-stunting-pada-anak
kompas.com;2022-09-27 16:52:00;Menko PMK: 54 Persen Angkatan Kerja Indonesia Pernah Mengalami Stunting;https://asset.kompas.com/crops/OK7CpXCtrQWuxs-dMloZqm1ndR8=/0x0:0x0/230x153/data/photo/2020/07/08/5f0527c718192.jpeg;http://nasional.kompas.com/read/2020/08/04/16524171/menko-pmk-54-persen-angkatan-kerja-indonesia-pernah-mengalami-stunting
kompas.com;2022-09-27 16:47:00;Dari Kesehatan Pencernaan sampai Cegah Stunting, Ini Pentingnya ASI Eksklusif untuk Anak;https://asset.kompas.com/crops/FYEUXA5wtu2GUB6ftfVLz8Ynj4o=/0x0:780x520/230x153/data/photo/2020/08/18/5f3ba3634a208.jpg;http://biz.kompas.com/read/2020/08/18/164717028/dari-kesehatan-pencernaan-sampai-cegah-stunting-ini-pentingnya-asi-eksklusif
kompas.com;2022-09-27 16:45:00;Lebih dari 9.000 Anak di Jombang Alami Stunting, Kasus Tertinggi Tersebar di 11 Desa;https://asset.kompas.com/crops/98jtfpn8M-NQXiiOZBD6DqRsYqk=/0x0:1000x667/230x153/data/photo/2021/03/17/60515a7d038df.jpg;http://regional.kompas.com/read/2021/09/21/164505778/lebih-dari-9000-anak-di-jombang-alami-stunting-kasus-tertinggi-tersebar-di
kompas.com;2022-09-27 16:44:00;Menko PMK : 100 Juta Angkatan Kerja Indonesia Pernah Alami Stunting;https://asset.kompas.com/crops/oo9dgv0j2s-mGg6OemFWvAq7cHc=/0x0:0x0/230x153/data/photo/2020/01/21/5e26df9de7f39.jpg;http://nasional.kompas.com/read/2020/02/09/16444311/menko-pmk-100-juta-angkatan-kerja-indonesia-pernah-alami-stunting
kompas.com;2022-09-27 16:44:00;Hari Kesehatan Nasional, Terawan Soroti Layanan Kesehatan dan Stunting;https://asset.kompas.com/crops/XkbyOLyJ2oeNlPkO16GLs_Wgecw=/0x0:1080x720/230x153/data/photo/2019/11/12/5dca54ba5e45c.jpeg;http://www.kompas.com/tren/read/2019/11/12/164441165/hari-kesehatan-nasional-terawan-soroti-layanan-kesehatan-dan-stunting
kompas.com;2022-09-27 16:41:00;Cegah Stunting pada Anak, Sarapan Penuhi 30 Persen Kebutuhan Gizi;https://asset.kompas.com/crops/OJZNhgtOQCQltHmd98MSFhKhhh8=/0x0:1000x667/230x153/data/photo/2019/07/23/5d3671cdd011e.jpg;http://www.kompas.com/edu/read/2022/05/30/164144171/cegah-stunting-pada-anak-sarapan-penuhi-30-persen-kebutuhan-gizi
kompas.com;2022-09-27 16:40:00;Sri Mulyani Mengaku Dipermalukan Bos Bank Dunia gara-gara Hal ini;https://asset.kompas.com/crops/76fWQOaM_tZY-WogwnhRL2JIl_s=/0x0:0x0/230x153/data/photo/2020/01/30/5e327404371c7.jpg;http://money.kompas.com/read/2020/01/30/164000926/sri-mulyani-mengaku-dipermalukan-bos-bank-dunia-gara-gara-hal-ini
kompas.com;2022-09-27 16:40:00;Orangtua, Ini Lho Kebutuhan Gizi Anak Usia Dini;https://asset.kompas.com/crops/W2A5xSgSp1QDXaJWT8TzT3UVmps=/0x26:949x659/230x153/data/photo/2020/08/31/5f4ce1b9dbc5c.jpg;http://edukasi.kompas.com/read/2021/06/26/164037971/orangtua-ini-lho-kebutuhan-gizi-anak-usia-dini
kompas.com;2022-09-27 16:37:00;Pemkot Jakpus Panen Ikan dari Kolam Gizi untuk Warga Stunting;https://asset.kompas.com/crops/lPhEjmyGbm7CMhcT2jOWhhjMm1A=/0x0:0x0/230x153/data/photo/2021/10/06/615d692b7448b.jpg;http://megapolitan.kompas.com/read/2021/10/06/16372561/pemkot-jakpus-panen-ikan-dari-kolam-gizi-untuk-warga-stunting
kompas.com;2022-09-27 16:37:00;Jokowi Ingatkan Pentingnya Kemandirian Pangan, Minta Lahan Kosong untuk Ditanami;https://asset.kompas.com/crops/HreibQryCXKrDYpDhMQU4Lq__yU=/0x38:1599x1104/230x153/data/photo/2022/07/07/62c6858c5d150.jpg;http://nasional.kompas.com/read/2022/07/07/16373601/jokowi-ingatkan-pentingnya-kemandirian-pangan-minta-lahan-kosong-untuk
kompas.com;2022-09-27 16:33:00;Wapres: Penurunan Stunting Bukan Hanya Kewajiban Negara;https://asset.kompas.com/crops/sT-7QUpwPJQHiyKwGwqU3zasILk=/0x0:0x0/230x153/data/photo/2022/03/24/623c35e461731.jpeg;http://nasional.kompas.com/read/2022/04/04/16332781/wapres-penurunan-stunting-bukan-hanya-kewajiban-negara
kompas.com;2022-09-27 16:31:00;Tingginya Angka Kemiskinan dan Stunting di NTB Menjadi Perhatian Wapres;https://asset.kompas.com/crops/5nF8kNSl8eh7Vc10tPTeAB71kC4=/0x0:0x0/230x153/data/photo/2020/02/19/5e4d0a7492f3e.jpg;http://regional.kompas.com/read/2020/02/20/16315661/tingginya-angka-kemiskinan-dan-stunting-di-ntb-menjadi-perhatian-wapres
kompas.com;2022-09-27 16:31:00;"Sempat Disebut oleh Ma'ruf Amin, Bisakah Kolostrum Selesaikan ""Stunting""?";https://asset.kompas.com/crops/Y8Ar5a5GRrffMbdaeIAJGsW6iTA=/9x27:1247x853/230x153/data/photo/2019/03/17/1524961166.jpeg;http://sains.kompas.com/read/2019/03/18/163100323/sempat-disebut-oleh-ma-ruf-amin-bisakah-kolostrum-selesaikan-stunting-
kompas.com;2022-09-27 16:31:00;Menkes Budi Beberkan Upaya Tangani Stunting di Indonesia, Apa Saja?;https://asset.kompas.com/crops/1l5S9v0H_OxdlT2UDXTzMe9Xc6g=/0x0:977x651/230x153/data/photo/2020/11/30/5fc4a92497220.jpg;http://www.kompas.com/sains/read/2022/08/12/163100023/menkes-budi-beberkan-upaya-tangani-stunting-di-indonesia-apa-saja-
kompas.com;2022-09-27 16:28:00;Dukung Penanganan Stunting, Kemendagri Beri Akses Data Penduduk ke BKKBN;https://asset.kompas.com/crops/e1_4tAYbvr56YZ4UPLxNEdSsWLM=/0x38:960x678/230x153/data/photo/2021/01/14/600007dbefcc9.jpg;http://nasional.kompas.com/read/2021/01/28/16283731/dukung-penanganan-stunting-kemendagri-beri-akses-data-penduduk-ke-bkkbn
kompas.com;2022-09-27 16:27:00;Pemerintah Terus Dorong Percepatan Mencegah Stunting di Desa;https://asset.kompas.com/crops/Adfn5s_8XmnLz3grsm-YDga3P6s=/0x0:585x390/230x153/data/photo/2014/08/12/145647420140812-124159780x390.JPG;http://nasional.kompas.com/read/2020/11/24/16270221/pemerintah-terus-dorong-percepatan-mencegah-stunting-di-desa
kompas.com;2022-09-27 16:27:00;Menko PMK: Kebijakan Akselerasi Penurunan Stunting Terus Diperbaiki;https://asset.kompas.com/crops/LfkzwHLN9xQyLN7fAs1lX9S8vI8=/1x0:1280x853/230x153/data/photo/2021/05/27/60af6361a0dc5.jpeg;http://nasional.kompas.com/read/2021/08/23/16273391/menko-pmk-kebijakan-akselerasi-penurunan-stunting-terus-diperbaiki
kompas.com;2022-09-27 16:26:00;Wajib Tahu, Ini Kebutuhan Nutrisi Ibu Hamil dan Ibu Menyusui;https://asset.kompas.com/crops/8phYhslhE1F3hifyj6GqBkWAdWk=/0x2:2178x1454/230x153/data/photo/2020/05/20/5ec4e2473d83f.jpg;http://lifestyle.kompas.com/read/2020/05/20/162631720/wajib-tahu-ini-kebutuhan-nutrisi-ibu-hamil-dan-ibu-menyusui
kompas.com;2022-09-27 16:25:00;Dua Strategi Jokowi Ini Diharapkan Turunkan Angka Stunting Jadi 14 Persen;https://asset.kompas.com/crops/fB2VzNwLXJuM5jfWjgGQJ7pvNwk=/0x0:800x400/230x153/data/photo/2021/02/23/6034ef6774170.jpg;http://nasional.kompas.com/read/2021/03/18/16251801/dua-strategi-jokowi-ini-diharapkan-turunkan-angka-stunting-jadi-14-persen
kompas.com;2022-09-27 16:25:00;JICT Penuhi Asupan Gizi Balita dan Salurkan Bantuan Pendidikan Anak Putus Sekolah;https://asset.kompas.com/crops/KN3AFlxCajbBPgbvmmKHwcb6IkE=/0x0:1000x667/230x153/data/photo/2020/10/13/5f8552e05fc47.jpg;http://megapolitan.kompas.com/read/2021/09/06/16251421/jict-penuhi-asupan-gizi-balita-dan-salurkan-bantuan-pendidikan-anak-putus
kompas.com;2022-09-27 16:24:00;Selain Medis, Penyebab Stunting di Tanah Air Berasal dari Faktor Non-medis;https://asset.kompas.com/crops/e1_4tAYbvr56YZ4UPLxNEdSsWLM=/0x38:960x678/230x153/data/photo/2021/01/14/600007dbefcc9.jpg;http://nasional.kompas.com/read/2021/04/12/16240121/selain-medis-penyebab-stunting-di-tanah-air-berasal-dari-faktor-non-medis
kompas.com;2022-09-27 16:24:00;Pemkab TTS Catat Penurunan Angka Stunting dari 37,8 Persen Menjadi 29,8 Persen;https://asset.kompas.com/crops/56FA9Qwf1hgIh76ASUZ4PQZP7Vk=/27x29:734x500/230x153/data/photo/2022/09/01/631078ff403e0.jpeg;http://regional.kompas.com/read/2022/09/01/162445178/pemkab-tts-catat-penurunan-angka-stunting-dari-378-persen-menjadi-298
kompas.com;2022-09-27 16:23:00;Tak Hanya Stunting, Masalah Kesehatan Berikut Juga Intai Keluarga Indonesia ;https://asset.kompas.com/crops/hDs-H__XnGg-ZSMIl8X8NsQgORw=/0x0:1000x667/230x153/data/photo/2021/08/03/6109431d91fcf.jpg;http://lifestyle.kompas.com/read/2022/05/25/162300720/tak-hanya-stunting-masalah-kesehatan-berikut-juga-intai-keluarga-indonesia
